index,field,geography,year,dataType,nMissing,fractionMissing,isMedian,isTotal,isHousehold,isFamily,min,mean,max
387,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Part_time_Study_20_,Ward,2013,Int64,0,0,false,false,false,false,0,457.8720930233,4773
388,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Full_time_and_Part_time_Study,Ward,2013,Int64,0,0,false,false,false,false,0,1.8372093023,36
389,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_Studying,Ward,2013,Int64,0,0,false,false,false,false,30,9977.1976744186,89931
390,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Ward,2013,Int64,0,0,false,true,false,false,33,11723.1627906977,108012
391,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_stated,Ward,2013,Int64,0,0,false,false,false,false,15,1363.7558139535,18381
392,x2013_Census_study_participation_18_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Ward,2013,Int64,0,0,false,true,false,false,48,13086.9651162791,120150
393,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5000_or_Less,Ward,2001,Int64,0,0,false,true,false,false,3,1466.5813953488,16380
394,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5001_10000,Ward,2001,Int64,0,0,false,true,false,false,12,1308.1511627907,11541
395,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_10001_20000,Ward,2001,Int64,0,0,false,true,false,false,6,2476.0465116279,18204
396,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_20001_30000,Ward,2001,Int64,0,0,false,true,false,false,18,1641.4534883721,14550
397,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_30001_50000,Ward,2001,Int64,0,0,false,true,false,false,12,1918.1046511628,20256
398,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_50001_or_More,Ward,2001,Int64,0,0,false,true,false,false,3,1141.3604651163,14829
399,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Ward,2001,Int64,0,0,false,true,false,false,54,9951.3255813954,92085
400,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_stated,Ward,2001,Int64,0,0,false,true,false,false,39,1248.3488372093,19452
401,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Ward,2001,Int64,0,0,false,true,false,false,129,11199.6976744186,105459
402,x2001_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Median_personal_income_23_27_,Ward,2001,Int64,0,0,true,true,false,false,8500,18238.7596899225,32400
403,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5000_or_Less,Ward,2006,Int64,0,0,false,true,false,false,9,1486.6046511628,18465
404,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5001_10000,Ward,2006,Int64,0,0,false,true,false,false,6,879.1860465116,8751
405,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_10001_20000,Ward,2006,Int64,0,0,false,true,false,false,15,2387.5581395349,17787
406,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_20001_30000,Ward,2006,Int64,0,0,false,true,false,false,9,1685.8604651163,13944
407,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_30001_50000,Ward,2006,Int64,0,0,false,true,false,false,27,2582.9302325581,25080
408,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_50001_or_More,Ward,2006,Int64,0,0,false,true,false,false,27,1983.7674418605,23595
409,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Ward,2006,Int64,0,0,false,true,false,false,93,11005.7558139535,102183
410,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_stated,Ward,2006,Int64,0,0,false,true,false,false,36,1243.7093023256,21414
411,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Ward,2006,Int64,0,0,false,true,false,false,171,12249.3837209302,114207
412,x2006_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Median_personal_income_23_27_,Ward,2006,Int64,0,0,true,true,false,false,13700,23772.0930232558,39700
413,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5000_or_Less,Ward,2013,Int64,0,0,false,true,false,false,6,1730.5,21582
414,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_5001_10000,Ward,2013,Int64,0,0,false,true,false,false,3,639.511627907,6534
415,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_10001_20000,Ward,2013,Int64,0,0,false,true,false,false,9,2147.488372093,18054
416,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_20001_30000,Ward,2013,Int64,0,0,false,true,false,false,3,1620.1395348837,13164
417,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_30001_50000,Ward,2013,Int64,0,0,false,true,false,false,6,2528.1860465116,23304
418,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_50001_or_More,Ward,2013,Int64,0,0,false,true,false,false,6,3157.8488372093,34785
419,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Ward,2013,Int64,0,0,false,true,false,false,33,11823.6162790698,108822
420,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_stated,Ward,2013,Int64,0,0,false,true,false,false,12,1263.4651162791,19254
421,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Ward,2013,Int64,0,0,false,true,false,false,48,13086.9302325581,120150
422,x2013_Census_total_personal_income_grouped_21_22_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Median_personal_income_23_27_,Ward,2013,Int64,0,0,true,true,false,false,12500,28542.6356589147,47700
423,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Wages_Salary_Commissions_Bonuses_etc,Ward,2001,Int64,0,0,false,false,false,false,33,5956.0348837209,56046
424,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Self_employment_or_Business,Ward,2001,Int64,0,0,false,false,false,false,6,1756.4651162791,15552
425,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Interest_Dividends_Rent_Other_Invest_,Ward,2001,Int64,0,0,false,false,false,false,6,2722.6744186047,27366
426,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Payments_from_a_Work_Accident_Insurer,Ward,2001,Int64,0,0,false,false,false,false,0,171.2558139535,1254
427,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_NZ_Superannuation_or_Veterans_Pension,Ward,2001,Int64,0,0,false,false,false,false,3,1627.8837209302,12816
428,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Super_Pensions_Annuities,Ward,2001,Int64,0,0,false,false,false,false,0,344.6511627907,3402
429,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Unemployment_Benefit,Ward,2001,Int64,0,0,false,false,false,false,3,691.3953488372,7119
430,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Sickness_Benefit,Ward,2001,Int64,0,0,false,false,false,false,0,207.2441860465,2985
431,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Domestic_Purposes_Benefit,Ward,2001,Int64,0,0,false,false,false,false,3,411.6395348837,5298
432,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Invalids_Benefit,Ward,2001,Int64,0,0,false,false,false,false,0,253.8023255814,2679
433,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Student_Allowance,Ward,2001,Int64,0,0,false,false,false,false,0,301.4186046512,6039
434,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Govt_Benefits_Payments_or_Pension,Ward,2001,Int64,0,0,false,false,false,false,6,423.7790697674,4656
435,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Sources_of_Income,Ward,2001,Int64,0,0,false,false,false,false,0,207.3139534884,2847
436,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_No_Source_of_Income_During_That_Time,Ward,2001,Int64,0,0,false,false,false,false,0,586.3604651163,7794
437,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Total_people_Stated,Ward,2001,Int64,0,0,false,true,false,false,57,10507.7325581395,97032
438,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Not_stated,Ward,2001,Int64,0,0,false,false,false,false,15,691.9651162791,11556
439,x2001_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Total_people,Ward,2001,Int64,0,0,false,true,false,false,129,11199.7790697674,105459
440,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Wages_Salary_Commissions_Bonuses_etc,Ward,2006,Int64,0,0,false,false,false,false,69,6881.1627906977,64197
441,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Self_employment_or_Business,Ward,2006,Int64,0,0,false,false,false,false,12,1907.0930232558,18162
442,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Interest_Dividends_Rent_Other_Invest_,Ward,2006,Int64,0,0,false,false,false,false,27,2770.3023255814,27147
443,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Payments_from_a_Work_Accident_Insurer,Ward,2006,Int64,0,0,false,false,false,false,3,174.8139534884,1290
444,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_NZ_Superannuation_or_Veterans_Pension,Ward,2006,Int64,0,0,false,false,false,false,6,1704.2325581395,13734
445,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Super_Pensions_Annuities,Ward,2006,Int64,0,0,false,false,false,false,0,322.7558139535,3336
446,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Unemployment_Benefit,Ward,2006,Int64,0,0,false,false,false,false,0,357.3255813953,5133
447,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Sickness_Benefit,Ward,2006,Int64,0,0,false,false,false,false,3,273.4534883721,4014
448,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Domestic_Purposes_Benefit,Ward,2006,Int64,0,0,false,false,false,false,0,360.8953488372,4845
449,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Invalids_Benefit,Ward,2006,Int64,0,0,false,false,false,false,0,292.1395348837,2718
450,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Student_Allowance,Ward,2006,Int64,0,0,false,false,false,false,0,248.988372093,5058
451,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Govt_Benefits_Payments_or_Pension,Ward,2006,Int64,0,0,false,false,false,false,0,373.4534883721,3753
452,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_Other_Sources_of_Income,Ward,2006,Int64,0,0,false,false,false,false,0,257.2906976744,3525
453,x2006_Census_sources_of_personal_income_24_25_26_for_the_census_usually_resident_population_count_aged_15_years_and_over_No_Source_of_Income_During_That_Time,Ward,2006,Int64,0,0,false,false,false,false,3,680.9651162791,9837
